codigoVaga,tipoVaga,nomeEmpresa,areaAtuacao,areaProfissional,salario,bolsaAuxilio,quantidadeBeneficios,tipoAuxilioBolsa,tipoValorBolsa,tipoSalarioValor,tipoSalario,bolsaAuxilioDe,bolsaAuxilioAte,salarioDe,salarioAte,beneficios,descricao,local,tipoHorario,horarioEntrada,horarioSaida,atividades,requisitos,nivelEscolar,logo,UF_Coleta,Municipio_Coleta,Codigo_IBGE_Coleta
5783583,ESTAGIO,SERPRO,,Informática,,1860,1,Mensal,FIXO,,,,,,,[],Consultoria em tecnologia da informação,"{'tipoLogradouro': None, 'endereco': None, 'numero': None, 'bairro': 'Parnamirim', 'complemento': None, 'cep': None, 'cidade': 'Recife', 'uf': 'PE'}",A_COMBINAR,,,"['Fazer inspeção de elementos HTML para melhor construção de scripts de teste automatizados', 'Operacionalizar ferramentas de teste automático']","{'semestreInicio': 6, 'semestreFinal': 8, 'escolas': None}",SU,https://kairosdoc.s3.us-east-1.amazonaws.com/uploads/documentos/13613068/logo serpro.png,PE,Recife,2611606
